data_path,info_path,classifier,accuracy
/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_problem/problemDoc.json,random_forest,0.900990099009901
/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_problem/problemDoc.json,mlp,0.900990099009901
/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_problem/problemDoc.json,ada_boost,1.0
/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_problem/problemDoc.json,naive_bayes,0.09240924092409242
/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_238_drivface/LL0_238_drivface_problem/problemDoc.json,qda,0.8828382838283829
/users/data/d3m/datasets/training_datasets/LL0/LL0_679_rmftsa_sleepdata/LL0_679_rmftsa_sleepdata_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_679_rmftsa_sleepdata/LL0_679_rmftsa_sleepdata_problem/problemDoc.json,knn,0.32517689941498173
/users/data/d3m/datasets/training_datasets/LL0/LL0_679_rmftsa_sleepdata/LL0_679_rmftsa_sleepdata_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_679_rmftsa_sleepdata/LL0_679_rmftsa_sleepdata_problem/problemDoc.json,linear_svm,0.39453269368074
/users/data/d3m/datasets/training_datasets/LL0/LL0_679_rmftsa_sleepdata/LL0_679_rmftsa_sleepdata_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_679_rmftsa_sleepdata/LL0_679_rmftsa_sleepdata_problem/problemDoc.json,rbf_svm,0.36511543033635746
/users/data/d3m/datasets/training_datasets/LL0/LL0_679_rmftsa_sleepdata/LL0_679_rmftsa_sleepdata_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_679_rmftsa_sleepdata/LL0_679_rmftsa_sleepdata_problem/problemDoc.json,gausian_process,0.34748849686502165
/users/data/d3m/datasets/training_datasets/LL0/LL0_679_rmftsa_sleepdata/LL0_679_rmftsa_sleepdata_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_679_rmftsa_sleepdata/LL0_679_rmftsa_sleepdata_problem/problemDoc.json,decision_tree,0.32605131704965185
/users/data/d3m/datasets/training_datasets/LL0/LL0_679_rmftsa_sleepdata/LL0_679_rmftsa_sleepdata_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_679_rmftsa_sleepdata/LL0_679_rmftsa_sleepdata_problem/problemDoc.json,random_forest,0.3494434304932697
/users/data/d3m/datasets/training_datasets/LL0/LL0_679_rmftsa_sleepdata/LL0_679_rmftsa_sleepdata_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_679_rmftsa_sleepdata/LL0_679_rmftsa_sleepdata_problem/problemDoc.json,mlp,0.3951817928679641
/users/data/d3m/datasets/training_datasets/LL0/LL0_679_rmftsa_sleepdata/LL0_679_rmftsa_sleepdata_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_679_rmftsa_sleepdata/LL0_679_rmftsa_sleepdata_problem/problemDoc.json,ada_boost,0.34664807690985905
/users/data/d3m/datasets/training_datasets/LL0/LL0_679_rmftsa_sleepdata/LL0_679_rmftsa_sleepdata_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_679_rmftsa_sleepdata/LL0_679_rmftsa_sleepdata_problem/problemDoc.json,naive_bayes,0.37969823874250164
/users/data/d3m/datasets/training_datasets/LL0/LL0_679_rmftsa_sleepdata/LL0_679_rmftsa_sleepdata_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_679_rmftsa_sleepdata/LL0_679_rmftsa_sleepdata_problem/problemDoc.json,qda,0.37771198131535816
/users/data/d3m/datasets/training_datasets/LL0/LL0_522_pm10/LL0_522_pm10_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_522_pm10/LL0_522_pm10_problem/problemDoc.json,knn,
/users/data/d3m/datasets/training_datasets/LL0/LL0_522_pm10/LL0_522_pm10_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_522_pm10/LL0_522_pm10_problem/problemDoc.json,linear_svm,
/users/data/d3m/datasets/training_datasets/LL0/LL0_522_pm10/LL0_522_pm10_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_522_pm10/LL0_522_pm10_problem/problemDoc.json,rbf_svm,
/users/data/d3m/datasets/training_datasets/LL0/LL0_522_pm10/LL0_522_pm10_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_522_pm10/LL0_522_pm10_problem/problemDoc.json,gausian_process,
/users/data/d3m/datasets/training_datasets/LL0/LL0_522_pm10/LL0_522_pm10_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_522_pm10/LL0_522_pm10_problem/problemDoc.json,decision_tree,
/users/data/d3m/datasets/training_datasets/LL0/LL0_522_pm10/LL0_522_pm10_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_522_pm10/LL0_522_pm10_problem/problemDoc.json,random_forest,
/users/data/d3m/datasets/training_datasets/LL0/LL0_522_pm10/LL0_522_pm10_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_522_pm10/LL0_522_pm10_problem/problemDoc.json,mlp,
/users/data/d3m/datasets/training_datasets/LL0/LL0_522_pm10/LL0_522_pm10_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_522_pm10/LL0_522_pm10_problem/problemDoc.json,ada_boost,
/users/data/d3m/datasets/training_datasets/LL0/LL0_522_pm10/LL0_522_pm10_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_522_pm10/LL0_522_pm10_problem/problemDoc.json,naive_bayes,
/users/data/d3m/datasets/training_datasets/LL0/LL0_522_pm10/LL0_522_pm10_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_522_pm10/LL0_522_pm10_problem/problemDoc.json,qda,
/users/data/d3m/datasets/training_datasets/LL0/LL0_531_boston/LL0_531_boston_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_531_boston/LL0_531_boston_problem/problemDoc.json,knn,
/users/data/d3m/datasets/training_datasets/LL0/LL0_531_boston/LL0_531_boston_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_531_boston/LL0_531_boston_problem/problemDoc.json,linear_svm,
