0,1,2,3,4,5,6,7,8,9,classifier,accuracy
0.013719700276851654,-0.1286509484052658,-0.12759529054164886,0.10928579419851303,0.009833572432398796,-0.09634927660226822,-0.04527171701192856,-0.026996983215212822,0.1365339457988739,-0.0722045972943306,knn,0.9071437290949486
0.013719700276851654,-0.1286509484052658,-0.12759529054164886,0.10928579419851303,0.009833572432398796,-0.09634927660226822,-0.04527171701192856,-0.026996983215212822,0.1365339457988739,-0.0722045972943306,linear_svm,0.9305695939842282
0.013719700276851654,-0.1286509484052658,-0.12759529054164886,0.10928579419851303,0.009833572432398796,-0.09634927660226822,-0.04527171701192856,-0.026996983215212822,0.1365339457988739,-0.0722045972943306,rbf_svm,0.9305695939842282
0.013719700276851654,-0.1286509484052658,-0.12759529054164886,0.10928579419851303,0.009833572432398796,-0.09634927660226822,-0.04527171701192856,-0.026996983215212822,0.1365339457988739,-0.0722045972943306,gausian_process,0.9287702336482824
0.013719700276851654,-0.1286509484052658,-0.12759529054164886,0.10928579419851303,0.009833572432398796,-0.09634927660226822,-0.04527171701192856,-0.026996983215212822,0.1365339457988739,-0.0722045972943306,decision_tree,0.9053297199638664
0.013719700276851654,-0.1286509484052658,-0.12759529054164886,0.10928579419851303,0.009833572432398796,-0.09634927660226822,-0.04527171701192856,-0.026996983215212822,0.1365339457988739,-0.0722045972943306,random_forest,0.9269611074489124
0.013719700276851654,-0.1286509484052658,-0.12759529054164886,0.10928579419851303,0.009833572432398796,-0.09634927660226822,-0.04527171701192856,-0.026996983215212822,0.1365339457988739,-0.0722045972943306,mlp,0.9305695939842282
0.013719700276851654,-0.1286509484052658,-0.12759529054164886,0.10928579419851303,0.009833572432398796,-0.09634927660226822,-0.04527171701192856,-0.026996983215212822,0.1365339457988739,-0.0722045972943306,ada_boost,0.918850557874948
0.013719700276851654,-0.1286509484052658,-0.12759529054164886,0.10928579419851303,0.009833572432398796,-0.09634927660226822,-0.04527171701192856,-0.026996983215212822,0.1365339457988739,-0.0722045972943306,naive_bayes,0.8611782514221539
0.013719700276851654,-0.1286509484052658,-0.12759529054164886,0.10928579419851303,0.009833572432398796,-0.09634927660226822,-0.04527171701192856,-0.026996983215212822,0.1365339457988739,-0.0722045972943306,qda,0.8765179813960301
